contig,candidat,start,stop,depth,border,nb,nb,nb,filter,lcontig,Candidat,lCd,Critere_lCd,DPratio,Critere_DP,RI,Critere_RI,JC,Critere_JC
AT5G26280.3.modif|379|485,AT5G26280.3.modif,379,485,42,GT_AG,56.8,0.009345794392523364,59.8,PASS,1752,True,106,lCd,8.01526e-05,DP,0.0605023,RI,1,Junctions
AT5G26280.3.modif|1230|1337,AT5G26280.3.modif,1230,1337,51,GT_AG,42.2,0.0,46.7,PASS,1752,True,107,lCd,0,DP,0.0610731,RI,1,Junctions
AT5G37690.1.modif|721|1490,AT5G37690.1.modif,721,1490,7,GT_AG,5.3,0.0,7.0,PASS,2212,True,769,lCd,0,DP,0.347649,RI,1,Junctions
AT5G39230.1.modif|320|411,AT5G39230.1.modif,320,411,55,GT_AG,49.4,0.0,54.0,PASS,452,True,91,lCd,0,DP,0.201327,RI,1,Junctions
AT5G39530.2.modif|792|985,AT5G39530.2.modif,792,985,6,GT_AG,5.4,0.0,5.8,PASS,1786,True,193,lCd,0,DP,0.108063,RI,1,Junctions
AT5G39785.2.modif|953|1891,AT5G39785.2.modif,953,1891,31,GT_AG,25.8,0.0,27.7,PASS,3089,True,938,lCd,0,DP,0.303658,RI,1,Junctions
AT5G39785.2.modif|2312|2435,AT5G39785.2.modif,2312,2435,22,GT_AG,19.6,0.0,23.5,PASS,3089,True,123,lCd,0,DP,0.0398187,RI,1,Junctions
AT5G39785.2.modif|2699|2770,AT5G39785.2.modif,2699,2770,21,GT_AG,17.9,0.0,21.3,PASS,3089,True,71,lCd,0,DP,0.0229848,RI,1,Junctions
AT5G40280.1.modif|982|1077,AT5G40280.1.modif,982,1077,73,GT_AG,63.0,0.0,67.2,PASS,1772,True,95,lCd,0,DP,0.0536117,RI,1,Junctions
AT5G40770.1.modif|983|1181,AT5G40770.1.modif,983,1181,3,GT_AG,2.7,0.0,3.0,PASS,2442,True,198,lCd,0,DP,0.0810811,RI,1,Junctions
AT5G40770.1.modif|1722|1803,AT5G40770.1.modif,1722,1803,4,GT_AG,4.1,0.0,3.6,PASS,2442,True,81,lCd,0,DP,0.0331695,RI,1,Junctions
AT5G40780.2.modif|391|818,AT5G40780.2.modif,391,818,35,GT_AG,30.2,1.0,34.1,PASS,2328,True,427,lCd,0.0155521,DP,0.183419,RI,1,Junctions
AT5G41210.1.modif|513|591,AT5G41210.1.modif,513,591,6,GT_AG,4.7,0.0,4.9,PASS,1267,True,78,lCd,0,DP,0.0615627,RI,1,Junctions
AT5G41910.1.modif|478|550,AT5G41910.1.modif,478,550,9,GT_AG,6.2,0.0,8.7,PASS,1270,True,72,lCd,0,DP,0.0566929,RI,1,Junctions
AT5G41910.1.modif|641|729,AT5G41910.1.modif,641,729,13,GT_AG,10.9,1.0,12.2,PASS,1270,True,88,lCd,0.04329,DP,0.0692913,RI,1,Junctions
AT5G42210.1.modif|605|1008,AT5G42210.1.modif,605,1008,22,GT_AG,15.7,0.0,21.5,PASS,2358,True,403,lCd,0,DP,0.170908,RI,1,Junctions
AT5G42230.2.modif|1117|1188,AT5G42230.2.modif,1117,1188,8,GT_AG,6.8,0.0,8.0,PASS,2525,True,71,lCd,0,DP,0.0281188,RI,1,Junctions
AT5G43730.3|3296|3636,AT5G43730.3,3296,3636,1,GT_AG,331.0,278.4516129032258,242.3,RDP,4147,False,340,lCd,0.4857,DP,0.081987,RI,1,Junctions
AT5G43760.1.modif|1167|2160,AT5G43760.1.modif,1167,2160,60,GT_AG,48.3,0.0,56.1,PASS,3211,True,993,lCd,0,DP,0.309249,RI,1,Junctions
AT5G45210.4|73|1209,AT5G45210.4,73,1209,1,GT_AG,4.0,7.61301671064204,8.6,RDP,2386,False,1136,lCd,0.604208,DP,0.476111,RI,1,Junctions
AT5G45300.2.modif|809|951,AT5G45300.2.modif,809,951,24,GT_AG,20.3,0.0,23.2,PASS,2591,True,142,lCd,0,DP,0.0548051,RI,1,Junctions
AT5G45300.2.modif|1990|2077,AT5G45300.2.modif,1990,2077,12,GT_AG,10.5,0.0,14.4,PASS,2591,True,87,lCd,0,DP,0.0335778,RI,1,Junctions
AT5G45300.2.modif|2298|2386,AT5G45300.2.modif,2298,2386,19,GT_AG,16.7,0.0,18.3,PASS,2591,True,88,lCd,0,DP,0.0339637,RI,1,Junctions
AT5G45350.6.modif|349|615,AT5G45350.6.modif,349,615,4,GT_AG,2.9,0.0,3.7,PASS,1656,True,266,lCd,0,DP,0.160628,RI,1,Junctions
AT5G45350.6.modif|934|1154,AT5G45350.6.modif,934,1154,8,GT_AG,6.4,0.0,8.9,PASS,1656,True,220,lCd,0,DP,0.13285,RI,1,Junctions
AT5G47080.1.modif|1031|1199,AT5G47080.1.modif,1031,1199,16,GT_AG,13.8,1.0,16.0,PASS,1736,True,168,lCd,0.033557,DP,0.0967742,RI,1,Junctions
AT5G48740.1.modif|114|196,AT5G48740.1.modif,114,196,2,GT_AG,1.6,0.0,2.0,PASS,3034,True,82,lCd,0,DP,0.027027,RI,1,Junctions
AT5G48740.1.modif|1883|1961,AT5G48740.1.modif,1883,1961,9,GT_AG,4.1,0.0,6.0,PASS,3034,True,78,lCd,0,DP,0.0257086,RI,1,Junctions
AT5G48820.1.modif|539|1530,AT5G48820.1.modif,539,1530,3,GT_AG,2.7,0.0,3.0,PASS,2199,True,991,lCd,0,DP,0.450659,RI,1,Junctions
AT5G48820.1.modif|1726|1803,AT5G48820.1.modif,1726,1803,1,GT_AG,0.9,0.0,1.5,PASS,2199,True,77,lCd,0,DP,0.0350159,RI,1,Junctions
AT5G49570.1.modif|277|357,AT5G49570.1.modif,277,357,39,GT_AG,32.3,0.0,37.4,PASS,2771,True,80,lCd,0,DP,0.0288704,RI,1,Junctions
AT5G49570.1.modif|514|600,AT5G49570.1.modif,514,600,47,GT_AG,39.2,0.0,42.2,PASS,2771,True,86,lCd,0,DP,0.0310357,RI,1,Junctions
AT5G49570.1.modif|1039|1119,AT5G49570.1.modif,1039,1119,67,GT_AG,57.5,0.0,61.8,PASS,2771,True,80,lCd,0,DP,0.0288704,RI,1,Junctions
AT5G49740.3.modif|335|413,AT5G49740.3.modif,335,413,4,GT_AG,3.6,0.0,4.0,PASS,2927,True,78,lCd,0,DP,0.0266484,RI,1,Junctions
AT5G49740.3.modif|709|799,AT5G49740.3.modif,709,799,6,GT_AG,3.7,1.0,5.0,RDP,2927,True,90,lCd,0.114943,DP,0.0307482,RI,1,Junctions
AT5G49960.1.modif|1551|1635,AT5G49960.1.modif,1551,1635,25,GT_AG,20.8,0.0,25.5,PASS,3281,True,84,lCd,0,DP,0.025602,RI,1,Junctions
AT5G49960.1.modif|2269|2407,AT5G49960.1.modif,2269,2407,27,GT_AG,23.2,0.0,27.0,PASS,3281,True,138,lCd,0,DP,0.0420603,RI,1,Junctions
AT5G49960.2|2091|2182,AT5G49960.2,2091,2182,9,GT_AG,19.4,9.228260869565217,21.1,RDP,3149,False,91,lCd,0.227858,DP,0.0288981,RI,1,Junctions
AT5G50080.1.modif|402|599,AT5G50080.1.modif,402,599,10,GT_AG,6.6,0.0,9.0,PASS,1087,True,197,lCd,0,DP,0.181233,RI,1,Junctions
AT5G50090.2.modif|376|736,AT5G50090.2.modif,376,736,245,GT_AG,191.0,2.0,216.8,PASS,1142,True,360,lCd,0.00490436,DP,0.315236,RI,1,Junctions
AT5G50100.1.modif|243|361,AT5G50100.1.modif,243,361,8,GT_AG,7.2,0.0,8.0,PASS,1323,True,118,lCd,0,DP,0.0891912,RI,1,Junctions
AT5G50100.1.modif|613|701,AT5G50100.1.modif,613,701,11,GT_AG,9.9,0.0,11.0,PASS,1323,True,88,lCd,0,DP,0.0665155,RI,1,Junctions
AT5G50100.1.modif|886|968,AT5G50100.1.modif,886,968,9,GT_AG,7.7,0.0,7.7,PASS,1323,True,82,lCd,0,DP,0.0619803,RI,1,Junctions
AT5G50140.1.modif|583|1316,AT5G50140.1.modif,583,1316,3,GT_AG,2.7,0.0,3.0,PASS,2342,True,733,lCd,0,DP,0.31298,RI,1,Junctions
AT5G50915.3.modif|897|1002,AT5G50915.3.modif,897,1002,9,GT_AG,7.4,0.0,9.0,PASS,1821,True,105,lCd,0,DP,0.0576606,RI,1,Junctions
AT5G53050.1.modif|381|508,AT5G53050.1.modif,381,508,3,GT_AG,2.7,0.0,3.0,PASS,1694,True,127,lCd,0,DP,0.0749705,RI,1,Junctions
AT5G53490.4.modif|321|421,AT5G53490.4.modif,321,421,7,GT_AG,5.2,0.0,5.0,PASS,1145,True,100,lCd,0,DP,0.0873362,RI,1,Junctions
AT5G55630.2.modif|80|329,AT5G55630.2.modif,80,329,50,GT_AG,36.6,0.0,49.0,PASS,1765,True,249,lCd,0,DP,0.141076,RI,1,Junctions
AT5G55630.2.modif|1287|1370,AT5G55630.2.modif,1287,1370,49,GT_AG,39.8,0.0,47.2,PASS,1765,True,83,lCd,0,DP,0.0470255,RI,1,Junctions
AT5G56850.2.modif|474|567,AT5G56850.2.modif,474,567,10,GT_AG,8.1,0.0,9.0,PASS,2127,True,93,lCd,0,DP,0.0437236,RI,1,Junctions
AT5G56940.1.modif|266|352,AT5G56940.1.modif,266,352,2,GT_AG,2.1,0.0,2.0,PASS,838,True,86,lCd,0,DP,0.102625,RI,1,Junctions
AT5G57270.1.modif|1282|1499,AT5G57270.1.modif,1282,1499,8,GT_AG,6.5,1.0,8.0,PASS,2255,True,217,lCd,0.0689655,DP,0.0962306,RI,1,Junctions
AT5G58005.1.modif|140|227,AT5G58005.1.modif,140,227,44,GT_AG,34.5,1.0,38.0,PASS,827,True,87,lCd,0.0137931,DP,0.1052,RI,1,Junctions
AT5G58210.1|749|999,AT5G58210.1,749,999,1,CT_AC,40.5,41.45418326693227,35.9,RDP,1831,False,250,lCd,0.542594,DP,0.136537,RI,1,Junctions
AT5G58510.2.modif|1587|1660,AT5G58510.2.modif,1587,1660,50,GT_AG,38.2,0.0,48.3,PASS,3314,True,73,lCd,0,DP,0.0220278,RI,1,Junctions
AT5G59490.2.modif|245|338,AT5G59490.2.modif,245,338,4,GT_AG,3.6,0.0,4.9,PASS,1605,True,93,lCd,0,DP,0.0579439,RI,1,Junctions
AT5G59490.2.modif|791|894,AT5G59490.2.modif,791,894,6,GT_AG,5.8,0.0,5.4,PASS,1605,True,103,lCd,0,DP,0.0641745,RI,1,Junctions
AT5G59780.2.modif|462|568,AT5G59780.2.modif,462,568,9,GT_AG,8.0,0.0,8.5,PASS,1582,True,106,lCd,0,DP,0.0670038,RI,1,Junctions
AT5G60010.1.modif|967|1069,AT5G60010.1.modif,967,1069,6,GT_AG,4.6,0.0,6.0,PASS,3247,True,102,lCd,0,DP,0.0314136,RI,1,Junctions
AT5G60390.3.modif|1025|1124,AT5G60390.3.modif,1025,1124,19,GT_AG,13.0,0.0,14.7,PASS,2193,True,99,lCd,0,DP,0.0451436,RI,1,Junctions
AT5G60410.3.modif|263|530,AT5G60410.3.modif,263,530,25,GT_AG,21.8,0.0,24.0,PASS,3364,True,267,lCd,0,DP,0.0793698,RI,1,Junctions
AT5G60410.3.modif|1704|1786,AT5G60410.3.modif,1704,1786,23,GT_AG,18.3,0.0,22.8,PASS,3364,True,82,lCd,0,DP,0.0243757,RI,1,Junctions
AT5G60590.1.modif|122|365,AT5G60590.1.modif,122,365,37,GT_AG,30.4,0.0,34.8,PASS,1683,True,243,lCd,0,DP,0.144385,RI,1,Junctions
AT5G60590.1.modif|601|682,AT5G60590.1.modif,601,682,35,GT_AG,29.5,0.0,35.1,PASS,1683,True,81,lCd,0,DP,0.0481283,RI,1,Junctions
AT5G60590.1.modif|1163|1269,AT5G60590.1.modif,1163,1269,23,GT_AG,20.0,0.0,20.8,PASS,1683,True,106,lCd,0,DP,0.0629828,RI,1,Junctions
AT5G60640.1.modif|989|1076,AT5G60640.1.modif,989,1076,17,GT_AG,12.5,0.0,15.0,PASS,2301,True,87,lCd,0,DP,0.0378096,RI,1,Junctions
AT5G61880.2.modif|258|394,AT5G61880.2.modif,258,394,6,GT_AG,3.0,0.0,4.0,PASS,904,True,136,lCd,0,DP,0.150442,RI,1,Junctions
AT5G62000.2.modif|1322|1400,AT5G62000.2.modif,1322,1400,18,GT_AG,15.3,0.0,17.8,PASS,3844,True,78,lCd,0,DP,0.0202914,RI,1,Junctions
AT5G62165.1|261|350,AT5G62165.1,261,350,116,GT_AG,100.8,8.022222222222222,114.6,PASS,1091,False,89,lCd,0.0372434,DP,0.0815765,RI,1,Junctions
AT5G62310.1.modif|3656|3738,AT5G62310.1.modif,3656,3738,20,GT_AG,16.8,0.0,18.5,PASS,4112,True,82,lCd,0,DP,0.0199416,RI,1,Junctions
AT5G63310.1.modif|307|486,AT5G63310.1.modif,307,486,15,GT_AG,13.4,0.0,17.0,PASS,1305,True,179,lCd,0,DP,0.137165,RI,1,Junctions
AT5G63310.1.modif|544|688,AT5G63310.1.modif,544,688,11,GT_AG,16.2,0.027586206896551724,15.3,PASS,1305,True,144,lCd,0.000875753,DP,0.110345,RI,1,Junctions
AT5G63540.2.modif|600|690,AT5G63540.2.modif,600,690,10,GT_AG,6.3,0.0,7.7,PASS,2440,True,90,lCd,0,DP,0.0368852,RI,1,Junctions
AT5G64350.1.modif|278|458,AT5G64350.1.modif,278,458,5,GT_AG,3.8,0.0,5.0,PASS,895,True,180,lCd,0,DP,0.201117,RI,1,Junctions
AT5G65740.1.modif|476|542,AT5G65740.1.modif,476,542,57,GT_AG,42.8,1.0,51.9,PASS,1479,True,66,lCd,0.0105597,DP,0.0446247,RI,1,Junctions
AT5G65740.1.modif|934|1018,AT5G65740.1.modif,934,1018,45,GT_AG,37.6,0.0,41.2,PASS,1479,True,84,lCd,0,DP,0.0567951,RI,1,Junctions
AT5G66120.1.modif|433|521,AT5G66120.1.modif,433,521,9,GT_AG,7.0,0.0,7.6,PASS,1519,True,88,lCd,0,DP,0.0579329,RI,1,Junctions
AT5G67440.1.modif|826|896,AT5G67440.1.modif,826,896,7,GT_AG,5.2,0.0,5.2,PASS,2814,True,70,lCd,0,DP,0.0248756,RI,1,Junctions
AT3G01980.5.modif|877|966,AT3G01980.5.modif,877,966,1,GT_AG,0.9,0.0,1.0,PASS,1764,True,89,lCd,0,DP,0.0504535,RI,1,Junctions
AT3G01980.5.modif|1197|1269,AT3G01980.5.modif,1197,1269,4,GT_AG,4.3,0.0136986301369863,3.9,PASS,1764,True,72,lCd,0.00167056,DP,0.0408163,RI,1,Junctions
AT3G02520.1.modif|637|740,AT3G02520.1.modif,637,740,9,GT_AG,8.1,0.0,9.9,PASS,1681,True,103,lCd,0,DP,0.0612731,RI,1,Junctions
AT3G02520.1.modif|981|1093,AT3G02520.1.modif,981,1093,18,GT_AG,16.5,0.0,18.3,PASS,1681,True,112,lCd,0,DP,0.066627,RI,1,Junctions
AT3G02600.8.modif|2132|2213,AT3G02600.8.modif,2132,2213,15,GT_AG,11.9,1.0,14.2,PASS,3002,True,81,lCd,0.0383142,DP,0.026982,RI,1,Junctions
AT3G02600.8.modif|2403|2488,AT3G02600.8.modif,2403,2488,23,GT_AG,15.3,0.0,19.0,PASS,3002,True,85,lCd,0,DP,0.0283145,RI,1,Junctions
AT3G02890.4.modif|186|596,AT3G02890.4.modif,186,596,4,GT_AG,3.6,0.0,4.0,PASS,4491,True,410,lCd,0,DP,0.0912937,RI,1,Junctions
AT3G02890.4.modif|1750|1860,AT3G02890.4.modif,1750,1860,6,GT_AG,5.4,0.0,6.0,PASS,4491,True,110,lCd,0,DP,0.0244934,RI,1,Junctions
AT3G02890.4.modif|3810|3917,AT3G02890.4.modif,3810,3917,6,GT_AG,5.3,0.0,6.8,PASS,4491,True,107,lCd,0,DP,0.0238254,RI,1,Junctions
AT3G03060.1.modif|552|780,AT3G03060.1.modif,552,780,10,GT_AG,8.5,0.0,9.8,PASS,3049,True,228,lCd,0,DP,0.0747786,RI,1,Junctions
AT3G03060.1.modif|1298|1527,AT3G03060.1.modif,1298,1527,15,GT_AG,12.2,0.0,13.0,PASS,3049,True,229,lCd,0,DP,0.0751066,RI,1,Junctions
AT3G03060.1.modif|1619|1816,AT3G03060.1.modif,1619,1816,14,GT_AG,13.5,0.0,14.0,PASS,3049,True,197,lCd,0,DP,0.0646113,RI,1,Junctions
AT3G03420.1.modif|238|489,AT3G03420.1.modif,238,489,6,GT_AG,5.4,0.0,5.3,PASS,1425,True,251,lCd,0,DP,0.17614,RI,1,Junctions
AT3G05680.1.modif|2250|2349,AT3G05680.1.modif,2250,2349,138,GT_AG,112.3,1.03,126.9,PASS,7230,True,99,lCd,0.00430602,DP,0.0136929,RI,1,Junctions
AT3G05680.1.modif|2466|2563,AT3G05680.1.modif,2466,2563,148,GT_AG,122.8,2.0,145.3,PASS,7230,True,97,lCd,0.0074599,DP,0.0134163,RI,1,Junctions
AT3G05680.1.modif|6775|6875,AT3G05680.1.modif,6775,6875,84,GT_AG,66.7,1.0198019801980198,73.1,PASS,7230,True,100,lCd,0.00729472,DP,0.0138313,RI,1,Junctions
AT3G05690.2.modif|829|939,AT3G05690.2.modif,829,939,5,GT_AG,4.3,0.0,5.0,PASS,1945,True,110,lCd,0,DP,0.0565553,RI,1,Junctions
AT3G06670.2.modif|689|806,AT3G06670.2.modif,689,806,47,GT_AG,37.3,0.0,41.3,PASS,3581,True,117,lCd,0,DP,0.0326724,RI,1,Junctions
AT3G06670.2.modif|1638|1724,AT3G06670.2.modif,1638,1724,38,GT_AG,31.9,1.0,36.1,PASS,3581,True,86,lCd,0.0147059,DP,0.0240156,RI,1,Junctions
AT3G06700.2.modif|209|304,AT3G06700.2.modif,209,304,3,GT_AG,2.8,0.0,3.5,PASS,554,True,95,lCd,0,DP,0.17148,RI,1,Junctions
AT3G09770.2.modif|859|1039,AT3G09770.2.modif,859,1039,7,GT_AG,6.0,0.0,6.0,PASS,1913,True,180,lCd,0,DP,0.094093,RI,1,Junctions
AT3G11620.6.modif|302|433,AT3G11620.6.modif,302,433,14,GT_AG,11.4,0.0,14.0,PASS,1998,True,131,lCd,0,DP,0.0655656,RI,1,Junctions
AT3G11620.6.modif|860|965,AT3G11620.6.modif,860,965,23,GT_AG,18.8,0.0,22.1,PASS,1998,True,105,lCd,0,DP,0.0525526,RI,1,Junctions
AT3G11620.6.modif|1308|1466,AT3G11620.6.modif,1308,1466,26,GT_AG,20.6,0.0,24.4,PASS,1998,True,158,lCd,0,DP,0.0790791,RI,1,Junctions
AT3G11720.2.modif|572|657,AT3G11720.2.modif,572,657,12,GT_AG,11.2,0.0,11.2,PASS,2447,True,85,lCd,0,DP,0.0347364,RI,1,Junctions
AT3G11720.2.modif|1101|1188,AT3G11720.2.modif,1101,1188,21,GT_AG,18.8,0.0,22.6,PASS,2447,True,87,lCd,0,DP,0.0355537,RI,1,Junctions
AT3G11720.2.modif|1292|1381,AT3G11720.2.modif,1292,1381,17,GT_AG,14.5,0.0,16.8,PASS,2447,True,89,lCd,0,DP,0.0363711,RI,1,Junctions
AT3G12560.2.modif|1196|1286,AT3G12560.2.modif,1196,1286,4,GT_AG,3.0,0.0,4.0,PASS,2836,True,90,lCd,0,DP,0.0317348,RI,1,Junctions
AT3G12560.2.modif|2083|2176,AT3G12560.2.modif,2083,2176,6,GT_AG,5.0,0.0,6.0,PASS,2836,True,93,lCd,0,DP,0.0327927,RI,1,Junctions
AT3G13460.4.modif|579|660,AT3G13460.4.modif,579,660,29,GT_AG,23.2,0.0,27.9,PASS,2900,True,81,lCd,0,DP,0.027931,RI,1,Junctions
AT3G13570.1.modif|162|538,AT3G13570.1.modif,162,538,132,GT_AG,108.6,0.0,120.7,PASS,2713,True,376,lCd,0,DP,0.138592,RI,1,Junctions
AT3G13570.1.modif|704|1037,AT3G13570.1.modif,704,1037,116,GT_AG,105.3,0.017964071856287425,120.8,PASS,2713,True,333,lCd,7.94519e-05,DP,0.122742,RI,1,Junctions
AT3G13570.1.modif|1116|1840,AT3G13570.1.modif,1116,1840,111,GT_AG,113.3,1.0,133.6,PASS,2713,True,724,lCd,0.00405022,DP,0.266863,RI,1,Junctions
AT3G13580.9.modif|366|451,AT3G13580.9.modif,366,451,7,GT_AG,4.7,0.0,5.6,PASS,1299,True,85,lCd,0,DP,0.0654349,RI,1,Junctions
AT3G13580.9.modif|688|784,AT3G13580.9.modif,688,784,5,GT_AG,4.5,0.0,5.0,PASS,1299,True,96,lCd,0,DP,0.073903,RI,1,Junctions
AT3G14420.3.modif|270|361,AT3G14420.3.modif,270,361,24,GT_AG,21.0,0.0,22.9,PASS,1761,True,91,lCd,0,DP,0.0516752,RI,1,Junctions
AT3G14420.3.modif|737|825,AT3G14420.3.modif,737,825,40,GT_AG,32.2,0.0,36.0,PASS,1761,True,88,lCd,0,DP,0.0499716,RI,1,Junctions
AT3G14420.3.modif|956|1046,AT3G14420.3.modif,956,1046,40,GT_AG,34.8,1.0,38.7,PASS,1761,True,90,lCd,0.0136054,DP,0.0511073,RI,1,Junctions
AT3G15050.1.modif|197|269,AT3G15050.1.modif,197,269,83,GT_AG,72.0,0.0,80.1,PASS,1071,True,72,lCd,0,DP,0.0672269,RI,1,Junctions
AT3G15050.1.modif|729|825,AT3G15050.1.modif,729,825,63,GT_AG,48.1,0.030927835051546393,59.5,PASS,1071,True,96,lCd,0.000287433,DP,0.0896359,RI,1,Junctions
AT3G15980.7.modif|299|461,AT3G15980.7.modif,299,461,7,GT_AG,7.1,0.0,6.2,PASS,3531,True,162,lCd,0,DP,0.0458794,RI,1,Junctions
AT3G15980.7.modif|880|980,AT3G15980.7.modif,880,980,6,GT_AG,5.1,0.0,6.8,PASS,3531,True,100,lCd,0,DP,0.0283206,RI,1,Junctions
AT3G16270.3.modif|507|789,AT3G16270.3.modif,507,789,8,GT_AG,6.4,0.0,7.9,PASS,3721,True,282,lCd,0,DP,0.0757861,RI,1,Junctions
AT3G16270.3.modif|2798|3380,AT3G16270.3.modif,2798,3380,11,GT_AG,9.9,0.0,11.0,PASS,3721,True,582,lCd,0,DP,0.15641,RI,1,Junctions
AT3G16565.4|234|626,AT3G16565.4,234,626,1,GT_AG,2820.1,3070.007633587786,3274.6,RDP,1289,False,392,lCd,0.503718,DP,0.304112,RI,1,Junctions
AT3G16690.3.modif|191|294,AT3G16690.3.modif,191,294,10,GT_AG,9.0,0.0,9.3,PASS,1972,True,103,lCd,0,DP,0.0522312,RI,1,Junctions
AT3G16690.3.modif|506|861,AT3G16690.3.modif,506,861,7,GT_AG,6.3,0.0,7.0,PASS,1972,True,355,lCd,0,DP,0.18002,RI,1,Junctions
AT3G16690.3.modif|1027|1522,AT3G16690.3.modif,1027,1522,1,GT_AG,0.0,0.0,0.0,PASS,1972,True,495,lCd,0,DP,0.251014,RI,1,Junctions
AT3G16750.2.modif|603|801,AT3G16750.2.modif,603,801,9,GT_AG,6.8,0.0,9.3,PASS,1581,True,198,lCd,0,DP,0.125237,RI,1,Junctions
AT3G16750.2.modif|1109|1193,AT3G16750.2.modif,1109,1193,9,GT_AG,8.1,0.0,9.0,PASS,1581,True,84,lCd,0,DP,0.0531309,RI,1,Junctions
AT3G17152.1.modif|216|420,AT3G17152.1.modif,216,420,6,GT_AG,5.4,0.0,6.0,PASS,874,True,204,lCd,0,DP,0.23341,RI,1,Junctions
AT3G17420.1.modif|935|1015,AT3G17420.1.modif,935,1015,5,GT_AG,4.7,0.0,4.4,PASS,2144,True,80,lCd,0,DP,0.0373134,RI,1,Junctions
AT3G19080.2|1422|1492,AT3G19080.2,1422,1492,13,GT_AG,16.9,7.295774647887324,22.1,RDP,1932,False,70,lCd,0.187071,DP,0.0362319,RI,1,Junctions
AT3G20210.1.modif|933|1041,AT3G20210.1.modif,933,1041,10,GT_AG,8.9,0.0,9.6,PASS,1863,True,108,lCd,0,DP,0.057971,RI,1,Junctions
AT3G21100.3.modif|1539|1661,AT3G21100.3.modif,1539,1661,22,GT_AG,18.9,0.0,21.7,PASS,2675,True,122,lCd,0,DP,0.0456075,RI,1,Junctions
AT3G21100.3.modif|2174|2259,AT3G21100.3.modif,2174,2259,15,GT_AG,11.5,0.0,12.4,PASS,2675,True,85,lCd,0,DP,0.0317757,RI,1,Junctions
AT3G22990.1.modif|935|1027,AT3G22990.1.modif,935,1027,14,GT_AG,13.0,0.0,13.3,PASS,1755,True,92,lCd,0,DP,0.0524217,RI,1,Junctions
AT3G23670.2.modif|1363|1450,AT3G23670.2.modif,1363,1450,14,GT_AG,12.6,0.0,14.1,PASS,3361,True,87,lCd,0,DP,0.0258852,RI,1,Junctions
AT3G24503.1.modif|368|907,AT3G24503.1.modif,368,907,5,GT_AG,3.6,0.0,4.0,PASS,2781,True,539,lCd,0,DP,0.193815,RI,1,Junctions
AT3G24503.1.modif|1438|1644,AT3G24503.1.modif,1438,1644,8,GT_AG,6.9,0.0,8.0,PASS,2781,True,206,lCd,0,DP,0.0740741,RI,1,Junctions
AT3G24503.1.modif|1909|1997,AT3G24503.1.modif,1909,1997,6,GT_AG,4.9,0.0,6.0,PASS,2781,True,88,lCd,0,DP,0.0316433,RI,1,Junctions
AT3G24740.1.modif|194|769,AT3G24740.1.modif,194,769,5,GT_AG,4.5,0.0,5.0,PASS,2377,True,575,lCd,0,DP,0.241902,RI,1,Junctions
AT3G26440.2.modif|1031|1112,AT3G26440.2.modif,1031,1112,10,GT_AG,8.9,0.0,10.0,PASS,5276,True,81,lCd,0,DP,0.0153525,RI,1,Junctions
AT3G27230.1.modif|62|210,AT3G27230.1.modif,62,210,2,GT_AG,1.8,0.0,2.0,PASS,1913,True,148,lCd,0,DP,0.0773654,RI,1,Junctions
AT3G27300.4|194|215,AT3G27300.4,194,215,8,GT_AG,12.4,5.7272727272727275,12.0,RDP,2080,False,21,lCd,0.234724,DP,0.0100962,RI,1,Junctions
AT3G27785.1.modif|367|474,AT3G27785.1.modif,367,474,5,GT_AG,4.5,0.0,4.8,PASS,2332,True,107,lCd,0,DP,0.0458834,RI,1,Junctions
AT3G27785.1.modif|924|1029,AT3G27785.1.modif,924,1029,8,GT_AG,5.4,0.0,5.1,PASS,2332,True,105,lCd,0,DP,0.0450257,RI,1,Junctions
AT3G27785.1.modif|1157|1574,AT3G27785.1.modif,1157,1574,13,GT_AG,10.5,0.0,12.2,PASS,2332,True,417,lCd,0,DP,0.178816,RI,1,Junctions
AT3G29340.1.modif|217|334,AT3G29340.1.modif,217,334,8,GT_AG,7.4,0.0,7.7,PASS,2094,True,117,lCd,0,DP,0.0558739,RI,1,Junctions
AT3G42723.1|1529|1818,AT3G42723.1,1529,1818,2,CT_AC,478.3,817.3379310344827,781.9,RDP,2457,False,289,lCd,0.648578,DP,0.117623,RI,1,Junctions
AT3G42723.1.modif|294|382,AT3G42723.1.modif,294,382,1111,GT_AG,886.9,7.0,1023.0,PASS,2645,True,88,lCd,0.00366511,DP,0.0332703,RI,1,Junctions
AT3G42723.1.modif|1563|1661,AT3G42723.1.modif,1563,1661,1696,GT_AG,1410.7,10.0,1622.5,PASS,2645,True,98,lCd,0.00329685,DP,0.037051,RI,1,Junctions
AT3G43410.1.modif|172|408,AT3G43410.1.modif,172,408,1,GT_AG,0.0,0.0,0.0,PASS,606,True,236,lCd,0,DP,0.389439,RI,1,Junctions
AT3G44310.2.modif|479|858,AT3G44310.2.modif,479,858,10,GT_AG,9.4,0.0,11.2,PASS,1920,True,379,lCd,0,DP,0.197396,RI,1,Junctions
AT3G44310.2.modif|1435|1520,AT3G44310.2.modif,1435,1520,17,GT_AG,13.9,0.0,16.0,PASS,1920,True,85,lCd,0,DP,0.0442708,RI,1,Junctions
AT3G44730.2.modif|2609|2699,AT3G44730.2.modif,2609,2699,1,GT_AG,0.9,0.0,1.0,PASS,4228,True,90,lCd,0,DP,0.0212867,RI,1,Junctions
